sample_id,item_id,cloud_pct,num_water_pixels,days_before_sample,visual_href
10468e709dcb6133d19a230419efbb24,S2A_MSIL2A_20230727T160011_R097_T17SPV_20230728T023651,0.01123140987507436,564.0,8,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/S/PV/2023/07/27/S2A_MSIL2A_20230727T160011_N0509_R097_T17SPV_20230728T023651.SAFE/GRANULE/L2A_T17SPV_A042279_20230727T160839/IMG_DATA/R10m/T17SPV_20230727T160011_TCI_10m.tif
7ff4b4a56965d80f6aa501cc25aa1883,S2A_MSIL2A_20230601T155141_R011_T18TXL_20230602T002431,0.008994646044021415,9156.0,21,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/18/T/XL/2023/06/01/S2A_MSIL2A_20230601T155141_N0509_R011_T18TXL_20230602T002431.SAFE/GRANULE/L2A_T18TXL_A041478_20230601T155136/IMG_DATA/R10m/T18TXL_20230601T155141_TCI_10m.tif
882b9804a3e28d8805f98432a1a9d9af,S2B_MSIL2A_20230602T155819_R097_T17SPV_20230602T224520,0.0025698988697204043,281.0,29,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/S/PV/2023/06/02/S2B_MSIL2A_20230602T155819_N0509_R097_T17SPV_20230602T224520.SAFE/GRANULE/L2A_T17SPV_A032584_20230602T160940/IMG_DATA/R10m/T17SPV_20230602T155819_TCI_10m.tif
